Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
105122.7364,5.98513031,-17.43044731,-0.426241901,84.31965443,0,0,nonDRNA
9447.5511,4.764701843,-6.300338338,-0.575294118,67.88235294,1,0,nonDRNA
59406.6065,10.1004715,32.31919981,-0.653962264,70.9245283,8,28,nonDRNA
59379.5809,10.1004715,32.31919981,-0.648867925,70.9245283,8,28,nonDRNA
34276.7894,5.720024109,-5.948793595,-0.508910891,70.79207921,0,0,nonDRNA
81681.0072,4.55342865,-58.41343467,-0.551271754,75.40829987,0,0,nonDRNA
304815.6817,7.266868591,4.028263119,-0.60848329,73.56591994,43,0,nonDRNA
200210.5915,5.674095154,-44.67936231,-0.201715266,91.26357919,0,0,nonDRNA
35731.0924,4.905586243,-16.60155714,-0.350157729,79.4637224,0,2,nonDRNA
18243.2789,8.949150085,2.865003944,-0.877300613,53.92638037,0,0,nonDRNA
13692.8205,6.640312195,-0.894306366,-0.149206349,92.93650794,0,0,nonDRNA
13801.9079,6.425193787,-1.805022416,-0.174603175,93.65079365,0,0,nonDRNA
45983.1128,5.802909851,-5.85484718,0.044803695,86.60508083,2,0,nonDRNA
10871.2197,5.318733215,-3.313788152,-0.892631579,63.57894737,0,0,nonDRNA
25590.5398,5.223136902,-7.212475366,-0.291855204,89.14027149,0,10,nonDRNA
15628.249,8.991767883,3.025704072,0.115646259,103.6734694,0,0,nonDRNA
15660.309,8.991767883,3.025704072,0.1,101.7006803,0,0,nonDRNA
32959.8364,5.434623718,-8.780078064,-0.670629371,72.65734266,12,6,nonDRNA
29083.1058,4.834877014,-12.96446837,0.207581227,96.57039711,0,0,nonDRNA
44054.6258,8.406333923,3.207398779,-0.415915119,89.38992042,0,0,nonDRNA
19811.3491,4.704353333,-11.20765635,-0.416949153,89.7740113,0,0,nonDRNA
36983.7886,6.123664856,-3.055660884,-0.248297214,89.96904025,17,0,nonDRNA
17017.9367,4.035072327,-27.3505748,-0.47,81.86666667,0,0,nonDRNA
17749.1546,4.496070862,-11.45996863,-0.50955414,68.40764331,6,11,nonDRNA
47655.707,4.737998962,-35.69803196,-0.560470588,75.69411765,1,0,nonDRNA
36914.279,6.617774963,-0.955643341,-0.128994083,89.64497041,0,0,nonDRNA
31892.7443,6.092903137,-2.985790767,-0.097250859,88.17869416,0,0,nonDRNA
36983.7886,6.123664856,-3.055660884,-0.250464396,89.96904025,19,0,nonDRNA
101758.817,9.326728821,25.32713259,-0.254033149,82.30939227,0,2,nonDRNA
79646.8857,6.884056091,-0.682386128,-0.438606676,82.64150943,0,4,nonDRNA
34790.6714,4.844703674,-13.27523633,-0.122291022,93.09597523,0,0,nonDRNA
44065.9352,5.765525818,-12.71510991,-0.135802469,87.2345679,1,0,nonDRNA
44128.0721,5.770973206,-12.71303781,-0.119012346,89.38271605,1,0,nonDRNA
73075.7357,5.19493866,-14.83315506,0.07959479,102.633864,14,15,nonDRNA
26916.516,6.081474304,-2.990517331,-0.418565401,78.60759494,1,0,nonDRNA
97018.0627,4.998298645,-32.18416368,-0.568114286,71.49714286,0,0,nonDRNA
23735.9723,7.456138611,0.530665484,-0.324038462,78.36538462,0,0,nonDRNA
49452.138,4.724113464,-34.4492071,-0.643735763,70.29612756,203,9,nonDRNA
24911.1195,5.292350769,-9.710184527,-0.165929204,89.77876106,0,0,nonDRNA
23373.0975,5.055976868,-9.007228886,-0.380288462,70.28846154,0,0,nonDRNA
43154.1025,5.717887878,-10.22874794,-0.009923664,95.90330789,1,2,nonDRNA
30055.5986,5.046791077,-10.07111692,0.048736462,96.10108303,0,0,nonDRNA
30188.803,5.14238739,-8.169322857,0.0433213,91.11913357,0,0,nonDRNA
36842.4715,6.53969574,-1.100493226,-0.098224852,89.70414201,0,0,nonDRNA
16847.6684,4.114112854,-23.35871789,-0.619463087,69.39597315,1,0,nonDRNA
16861.6953,4.124794006,-23.35702819,-0.619463087,69.39597315,1,0,nonDRNA
53343.5959,5.42490387,-17.83018741,-0.050707071,95.05050505,0,0,nonDRNA
12700.8026,6.181983948,-2.076453633,-0.016814159,107.8761062,0,0,nonDRNA
25064.8995,4.433158875,-15.197067,-0.112446352,105.0643777,0,0,nonDRNA
30598.0023,4.799736023,-11.10384471,-0.207446809,89.21985816,0,0,nonDRNA
28637.4544,5.386772156,-3.475579704,0.068503937,111.3385827,0,0,nonDRNA
13895.2813,5.236167908,-4.218104374,-0.510077519,67.36434109,0,0,nonDRNA
59756.1715,6.897621155,-0.562047236,-0.585578748,68.29222011,0,0,nonDRNA
32208.5451,5.094642639,-10.94710666,-0.385862069,88.17241379,0,0,nonDRNA
8591.4904,3.802650452,-17.4602961,-0.244155844,103.7662338,0,0,nonDRNA
25806.6123,4.828468323,-13.14125603,-0.189519651,95.32751092,2,0,nonDRNA
82589.1645,5.014961243,-26.52191632,-0.319402985,84.07055631,0,0,nonDRNA
186445.649,4.830284119,-93.38201375,-0.18609348,88.45354876,1,3,nonDRNA
28457.4933,7.124702454,0.285499669,-0.671774194,70.72580645,0,1,nonDRNA
28456.5519,8.329750061,2.281690206,-0.673387097,70.72580645,0,1,nonDRNA
12683.4002,5.240226746,-4.335328314,-0.339823009,59.46902655,18,12,nonDRNA
19010.0866,5.155204773,-9.024167551,-0.97030303,69.15151515,2,174,nonDRNA
35106.1916,5.323753357,-8.02904436,-0.113664596,89.68944099,13,0,nonDRNA
27779.9405,6.311546326,-1.95991712,-0.203225806,91.16935484,0,0,nonDRNA
27750.9369,6.17440033,-2.868121009,-0.194354839,92.37903226,0,0,nonDRNA
9072.2739,5.001396179,-4.273569767,-0.412658228,64.17721519,0,0,nonDRNA
46973.6198,5.153388977,-14.61750489,0.004794521,96.71232877,0,0,nonDRNA
36035.6054,6.78162384,-0.664396034,0.34691358,88.33333333,0,0,nonDRNA
29088.2167,8.190788269,2.021049254,-0.558,81.12,0,0,nonDRNA
78315.3447,5.405464172,-15.40195365,-0.314799447,89.18395574,0,0,nonDRNA
28576.2641,5.088447571,-7.375096649,-0.6,81.53225806,4,0,nonDRNA
14952.8869,4.577461243,-10.37854478,-0.358208955,88.05970149,0,0,nonDRNA
58335.6173,8.182670593,3.767538741,-0.133526012,96.70520231,0,0,nonDRNA
31749.6737,7.166679382,0.396415538,-0.142086331,98.63309353,0,0,nonDRNA
35584.587,5.436653137,-11.49291361,-0.585889571,64.93865031,1,0,nonDRNA
34080.6408,5.054161072,-14.66385259,-0.593290735,62.65175719,1,0,nonDRNA
23339.3305,5.366584778,-6.124858532,-0.625853659,82.34146341,0,0,nonDRNA
27872.931,6.354377747,-2.673275989,-0.075984252,91.02362205,0,0,nonDRNA
33702.5934,6.091087341,-4.605261832,-0.432758621,90.13793103,0,0,nonDRNA
33814.4518,5.878425598,-5.704365688,-0.290365449,84.6179402,0,4,nonDRNA
56980.2248,7.227134705,0.733748143,-0.516465863,82.61044177,0,0,nonDRNA
23990.6122,5.385383606,-7.882512705,-0.611627907,62.27906977,0,8,nonDRNA
100182.3294,8.626899719,24.88367415,-0.926865672,50.16073479,35,0,nonDRNA
25870.5597,5.897758484,-3.138832645,-0.232467532,85.32467532,0,10,nonDRNA
77328.8285,5.10735321,-24.41414001,-0.282678311,87.7874818,0,0,nonDRNA
53957.474,5.068901062,-15.92482457,-0.512426036,79.34911243,0,0,nonDRNA
27408.1459,4.578636169,-20.02947482,-0.185772358,84.3495935,0,0,nonDRNA
15329.0631,4.939445496,-9.941612941,-0.515671642,83.73134328,0,0,nonDRNA
18887.8176,4.240150452,-18.38431445,-0.433529412,80.29411765,0,0,nonDRNA
64841.0536,5.177848816,-25.09725957,-0.816494845,63.88316151,0,0,nonDRNA
21678.3715,4.556312561,-16.19509886,-0.467567568,82.64864865,0,0,nonDRNA
27604.9183,9.392951965,3.038035026,0.849407115,134.7826087,0,0,nonDRNA
17417.6252,6.514701843,-1.069267788,-0.619354839,73.03225806,0,0,nonDRNA
17459.7029,6.512779236,-1.071946491,-0.62,73.61290323,0,0,nonDRNA
17492.8593,6.512779236,-1.071936491,-0.516129032,76.77419355,0,0,nonDRNA
108342.8478,5.420097351,-27.39655853,-0.521101871,72.35966736,0,4,nonDRNA
50640.5675,5.40247345,-14.26634258,-0.172961373,88.41201717,1,0,nonDRNA
58382.1793,5.541007996,-13.24360751,-0.1,82.46268657,4,1,nonDRNA
16283.196,4.051200867,-16.29758608,-0.115436242,90.93959732,15,0,nonDRNA
49251.1441,5.723548889,-9.351399172,0.012445415,95.50218341,0,0,nonDRNA
13459.3762,6.611366272,-0.385694629,-0.612931034,89.13793103,2,0,nonDRNA
30070.8078,4.931114197,-17.79703182,-0.819379845,78.99224806,0,0,nonDRNA
38101.104,6.0860672,-4.625576992,-5.71E-04,92.17142857,4,0,nonDRNA
25631.077,8.910377502,3.7875486,-0.282432432,99.32432432,0,0,nonDRNA
25663.9558,8.511222839,1.798458591,-0.321621622,98.87387387,0,0,nonDRNA
42219.602,8.925544739,5.121915657,0.030964467,92.71573604,0,0,nonDRNA
62319.6092,7.647865295,2.389263829,-0.295108696,85.10869565,0,0,nonDRNA
22824.3911,8.755607605,1.714399989,-0.291414141,97.62626263,51,0,nonDRNA
33809.2182,5.978614807,-3.081477157,-0.268438538,99.43521595,2,36,nonDRNA
38281.6742,6.262947083,-2.825932431,-0.204885057,85.20114943,0,0,nonDRNA
70973.4044,8.443504333,10.31225786,-0.436984127,76.49206349,1,0,nonDRNA
30202.6284,8.430152893,5.350791289,-0.514179104,73.13432836,0,0,nonDRNA
26384.287,5.609901428,-7.694696176,-0.091358025,96.95473251,8,28,nonDRNA
54813.1088,5.894020081,-7.444467514,-0.378958333,76.75,0,0,nonDRNA
355898.1928,5.346611023,-87.70851191,-0.241202254,92.70507201,1,12,nonDRNA
40798.1714,5.081291199,-13.71410356,-0.258760108,82.29110512,0,0,nonDRNA
95786.278,4.90750885,-40.98148083,-0.43962704,76.02564103,0,0,nonDRNA
27123.0592,6.071968079,-3.058359439,-0.223770492,76.02459016,0,10,nonDRNA
36397.6077,5.287010193,-12.59142538,-0.215644172,80.52147239,0,0,nonDRNA
48991.3292,5.441566467,-12.52491768,-0.273831776,91.51869159,1,131,nonDRNA
55455.2183,5.33026886,-14.41200446,-0.099021526,96.90802348,0,0,nonDRNA
265494.1414,8.835609436,35.90411336,-0.68906186,61.13478083,0,0,nonDRNA
65926.5426,5.09261322,-19.55132165,-0.187888707,85.30278232,0,0,nonDRNA
43182.1658,5.218864441,-12.83047369,-0.360411311,76.78663239,0,0,nonDRNA
88386.47,5.603385925,-15.02935007,-0.449387255,76.59313725,0,0,nonDRNA
30279.4883,5.306343079,-8.030048579,-0.438867925,74.0754717,0,0,nonDRNA
60319.8861,5.921684265,-6.618238859,-0.287230216,85,0,9,nonDRNA
93925.5522,9.176231384,23.92808816,-0.403584229,78.90083632,2,0,nonDRNA
18042.484,6.294883728,-1.293980694,-0.491772152,72.84810127,0,0,nonDRNA
23207.1078,5.007270813,-9.197444187,-0.687254902,77.40196078,0,0,nonDRNA
5529.4771,5.376625061,-2.318630032,0.319148936,99.78723404,0,0,nonDRNA
71570.2354,5.337425232,-14.56630301,-0.35911252,78.85895404,0,3,nonDRNA
40331.9185,5.646003723,-11.15087689,-0.076861702,82.79255319,0,0,nonDRNA
44188.6244,6.429466248,-1.880164632,-0.352987013,84.1038961,0,2,nonDRNA
15355.1352,4.874931335,-10.93925966,-0.579104478,81.49253731,0,0,nonDRNA
57410.5065,5.722480774,-5.22551542,-0.252455796,101.1001965,0,0,nonDRNA
11709.3671,7.829872131,1.105113172,-0.851515152,57.27272727,0,0,nonDRNA
77318.1269,4.834983826,-43.55155912,-0.659887006,60.12711864,0,0,nonDRNA
123787.9432,8.710212708,9.012478143,-0.862636364,59.8,0,0,nonDRNA
5247.1019,5.410804749,-2.314942329,0.576086957,106.0869565,0,0,nonDRNA
62373.6049,4.828041077,-32.38282376,-0.340484429,87.28373702,0,0,nonDRNA
19914.0085,5.237449646,-6.134093597,-0.019186047,94.06976744,1,0,nonDRNA
79865.5617,5.013999939,-28.66743015,-0.570857143,84.67142857,0,2,nonDRNA
27048.9629,8.574989319,2.942387537,-0.337190083,84.54545455,0,0,nonDRNA
113520.2891,8.906639099,21.14128809,-0.589416419,77.65578635,14,0,nonDRNA
75359.0673,6.542366028,-2.905063813,-0.526330935,66.51798561,8,0,nonDRNA
79787.1015,5.659355164,-15.6890847,-0.504211957,65.69293478,3,0,nonDRNA
81383.5968,4.315986633,-75.48361692,-0.718194254,67.46922025,20,0,nonDRNA
59690.3907,7.80103302,2.755232391,-0.517953668,83.3976834,2,2,nonDRNA
34240.1339,5.297691345,-9.778360561,-0.0334375,97.5625,0,0,nonDRNA
54010.2335,6.432563782,-3.911897744,-0.845995893,66.96098563,3,0,nonDRNA
18191.7168,6.297019958,-1.295846937,-0.49556962,75.88607595,0,0,nonDRNA
40933.8157,9.138206482,8.530808633,-0.079096045,92.42937853,0,0,nonDRNA
12099.6885,4.99936676,-4.303385201,-0.044247788,80.26548673,0,0,nonDRNA
37500.7263,4.494361877,-27.01042681,-0.041547278,94.46991404,0,0,nonDRNA
40442.2278,5.634788513,-7.796441193,-0.238968481,88.30945559,0,0,nonDRNA
78658.0009,9.280693054,19.78481773,-0.106648199,91.99445983,4,2,nonDRNA
34508.9745,6.142250061,-2.862895357,0.436363636,94.44805195,0,0,nonDRNA
59427.1497,5.146980286,-22.07484939,-0.421102662,70.41825095,0,0,nonDRNA
11551.0718,4.578529358,-7.400127,0.00733945,84.40366972,0,0,nonDRNA
112135.2391,6.518119812,-4.337871567,-0.948553719,72.8822314,0,0,nonDRNA
56650.4999,6.288902283,-2.850616165,0.093245779,99.19324578,0,0,nonDRNA
15124.2114,6.618095398,-0.384320348,-0.556818182,75.98484848,0,0,nonDRNA
15207.2429,6.614784241,-0.385021048,-0.573484848,78.93939394,0,0,nonDRNA
74179.2497,5.958641052,-14.08210954,0.062178517,106.9440242,2,6,nonDRNA
71572.1389,5.768409729,-11.21398195,-0.452166934,79.96789727,0,0,nonDRNA
37156.3855,5.796928406,-4.972010462,-0.327692308,73.50769231,0,0,nonDRNA
29431.651,5.126579285,-6.305509052,-0.137638376,103.2103321,0,0,nonDRNA
49496.4228,5.143882751,-10.11439737,-0.238802661,80.68736142,0,0,nonDRNA
22578.5505,6.042381287,-3.819062395,-0.354271357,74.07035176,0,8,nonDRNA
39329.4036,4.713539124,-19.64439149,0.00296496,75.01347709,0,0,nonDRNA
93271.7331,5.611183167,-19.45177291,-0.469112426,71.04142012,0,4,nonDRNA
6956.518,5.986305237,-0.492232927,1.539130435,160,2,1,nonDRNA
33225.8186,8.266197205,2.02367538,0.247,100.1666667,0,0,nonDRNA
41682.3251,5.830039978,-5.707969722,0.050123457,89.25925926,0,0,nonDRNA
37854.9005,8.364356995,2.122250022,-0.342307692,86.59763314,0,0,nonDRNA
27848.899,4.89629364,-6.409237032,0.192015209,84.82889734,0,0,nonDRNA
53695.6785,5.391578674,-11.63346806,-0.369936034,75.09594883,0,0,nonDRNA
54270.2928,5.290748596,-10.996642,-0.022937626,91.06639839,0,0,nonDRNA
37470.3745,4.457084656,-18.99931796,0.211911357,82.46537396,0,0,nonDRNA
36419.0083,4.69858551,-19.74160639,-0.091818182,94.81818182,0,3,nonDRNA
39518.1762,9.337303162,8.594530947,-0.164507042,74.05633803,0,0,nonDRNA
14004.2208,8.866584778,2.587222765,-0.323809524,81.19047619,0,0,nonDRNA
19282.7925,3.878700256,-16.96246815,6.85E-17,78.35106383,0,4,nonDRNA
15427.8,7.075675964,0.164237951,-0.003546099,92.76595745,0,0,nonDRNA
14219.1009,6.833000183,-0.229395109,-0.5125,73.046875,0,0,nonDRNA
22215.888,5.437507629,-5.956756153,-0.291,77.15,0,8,nonDRNA
34293.5452,8.876304626,4.224935582,-0.105732484,87.57961783,0,0,nonDRNA
106556.8756,8.335838318,9.043286617,-0.604782147,70.73326249,0,0,nonDRNA
148312.8619,5.697166443,-25.76700983,-0.535786212,74.49264136,0,0,nonDRNA
69690.1577,6.113731384,-5.492814061,-0.695294118,81.07563025,1,0,nonDRNA
138799.0004,5.676445007,-18.76697306,-0.61993517,79.21393841,0,0,nonDRNA
21273.3643,6.383110046,-1.855265213,-0.07025641,99.64102564,0,1,nonDRNA
191064.1495,5.859947205,-25.99939496,-0.503195266,79.33727811,2,0,nonDRNA
44743.8978,5.637245178,-11.42344505,-0.27025,79.375,0,1,nonDRNA
29299.1362,6.235282898,-2.053583036,-0.408045977,86.97318008,0,0,nonDRNA
19309.1441,5.925102234,-3.04485554,-0.101724138,83.10344828,0,0,nonDRNA
50545.8241,5.413047791,-12.61728833,-0.393665158,83.19004525,4,0,nonDRNA
23819.5398,6.557746887,-1.598896778,-0.389099526,90.56872038,0,0,nonDRNA
49512.5839,5.505653381,-9.787016987,-0.453699284,78.40095465,0,0,nonDRNA
24828.7663,5.589820862,-3.303884972,0.061304348,100.6086957,0,8,nonDRNA
24997.292,6.083717346,-2.97843658,-0.314666667,84.08888889,1,1,nonDRNA
48164.993,6.902000427,-0.164390166,-0.231350114,78.85583524,5,0,nonDRNA
40876.548,6.120033264,-6.897796689,-0.228531856,93.51800554,0,0,nonDRNA
79919.3416,4.862327576,-34.590469,-0.407,81.95714286,0,0,nonDRNA
11999.603,6.280677795,-1.961667216,-0.3625,79.80769231,0,0,nonDRNA
28804.7587,5.114189148,-8.950990349,0.031135531,90.10989011,0,0,nonDRNA
54341.5425,8.786262512,7.38717415,0.064848485,94,0,1,nonDRNA
54389.5433,8.786262512,7.38717415,0.046868687,92.22222222,0,1,nonDRNA
25301.6405,9.214576721,5.69661973,-0.263063063,97.16216216,0,0,nonDRNA
25607.9983,9.038337708,4.772633288,-0.321524664,94.08071749,0,0,nonDRNA
25541.9641,8.885383606,3.862617938,-0.281531532,97.97297297,0,0,nonDRNA
19363.3792,5.336463928,-6.949031227,-0.087428571,103.7142857,0,0,nonDRNA
31121.7758,5.525733948,-8.71477426,-0.132982456,95.78947368,0,0,nonDRNA
78357.6616,7.269645691,1.302584193,-0.34892396,72.42467719,0,2,nonDRNA
37779.2927,5.241508484,-10.78588031,-0.073198847,91.29682997,0,0,nonDRNA
28707.9509,5.163749695,-7.117416281,0.113011152,97.65799257,0,0,nonDRNA
46822.7501,6.35811615,-5.452762443,-0.343026005,91.39479905,0,0,nonDRNA
17137.8212,6.130393982,-1.308393769,-0.271052632,93.81578947,0,0,nonDRNA
34929.659,7.037651062,0.080603961,-0.3625,80.46052632,0,0,nonDRNA
7085.1248,5.628166199,-1.414249169,-0.08,97.53846154,0,0,nonDRNA
9831.5482,8.892112732,4.593514121,0.308333333,81.5625,0,0,nonDRNA
76248.5348,6.366874695,-3.514655503,-0.530357143,71.96428571,3,12,nonDRNA
94292.5542,9.099754333,10.01097071,-0.419194313,83.55450237,5,4,nonDRNA
33830.697,5.382606506,-7.923305931,-0.663157895,73.71710526,0,0,nonDRNA
48719.0805,5.348640442,-9.998819146,-0.456091954,84.13793103,1,0,nonDRNA
19881.2913,4.987831116,-10.93913434,-0.490502793,79.16201117,0,0,nonDRNA
99632.7851,6.099311829,-9.668323552,-0.520529801,68.28918322,0,0,nonDRNA
31915.8958,6.309516907,-2.705435224,-0.046801347,90.43771044,0,0,nonDRNA
25834.9299,8.360084534,2.202233964,-0.10660793,107.7092511,20,0,nonDRNA
38684.9111,4.99584198,-12.85364688,-0.111944444,88.16666667,4,0,nonDRNA
21917.9221,6.115760803,-2.132135735,-0.386868687,83.28282828,0,0,nonDRNA
36547.8558,7.094474792,0.215082789,-0.42952381,83.23809524,0,0,nonDRNA
23412.506,8.643348694,2.659820478,-0.295833333,75.60185185,0,4,nonDRNA
39124.9748,8.264167786,2.578865635,-0.677428571,72.2,5,0,nonDRNA
29008.4441,6.630378723,-1.453303046,-0.674615385,76.53846154,12,0,nonDRNA
29966.8657,9.123680115,3.031529601,-0.110869565,91.88405797,0,0,nonDRNA
28311.4669,5.863685608,-3.191579337,0.053461538,91.92307692,0,0,nonDRNA
41118.8212,6.405006409,-3.900661932,-0.286464088,91.87845304,0,0,nonDRNA
25673.5083,5.762214661,-4.067436608,-0.209333333,94.35555556,0,0,nonDRNA
12664.5086,4.943077087,-4.484972425,0.096,67.28,0,0,nonDRNA
18566.3137,4.61580658,-10.31580314,-0.204848485,77.45454545,0,0,nonDRNA
12418.4485,7.681083679,0.661705501,-0.271171171,100.0900901,0,1,nonDRNA
16985.027,5.864219666,-2.2236312,-0.176397516,76.21118012,0,0,nonDRNA
9572.9036,5.152961731,-2.399979776,-0.010714286,88.21428571,0,20,nonDRNA
52891.5685,5.569313049,-11.58668607,-0.681799163,68.78661088,0,0,nonDRNA
81480.085,8.673789978,7.990236915,-0.234666667,84.85333333,0,5,nonDRNA
93749.355,5.163536072,-26.26441399,-0.206364749,95.23867809,0,2,nonDRNA
21436.6066,5.206474304,-6.124763885,-0.015263158,100.1052632,7,0,nonDRNA
15054.23,8.436027527,1.651293776,-0.116428571,81.42857143,0,0,nonDRNA
15032.2082,6.545463562,-0.462661161,-0.028571429,73.78571429,0,0,nonDRNA
50906.1784,8.87726593,8.598685157,-0.398451327,78.31858407,0,0,nonDRNA
50909.2796,8.882926941,8.599095218,-0.397345133,77.25663717,0,0,nonDRNA
40104.9953,8.324836731,2.919651426,-0.192411924,91.24661247,12,0,nonDRNA
33335.6838,5.850975037,-6.541496235,-0.425170068,74.18367347,0,0,nonDRNA
22659.4582,5.943473816,-2.314992998,0.050243902,95.07317073,0,2,nonDRNA
24018.9653,5.052345276,-8.281815576,-0.256190476,91.33333333,0,0,nonDRNA
53113.5157,8.414237976,4.860221418,-0.268553459,82.13836478,0,0,nonDRNA
44815.7326,4.92855072,-20.26849573,0.069739953,91.41843972,10,0,nonDRNA
39548.0415,6.369438171,-3.340218246,-0.497707736,82.49283668,0,0,nonDRNA
32400.2941,6.505836487,-1.742278722,-0.164310954,89.89399293,0,4,nonDRNA
27807.0361,8.715446472,4.401969214,0.07109375,93.7109375,0,0,nonDRNA
51914.6906,5.983207703,-8.061464537,-0.208008658,103.3982684,0,0,nonDRNA
164667.2247,8.674003601,19.09602132,-0.569177609,84.30545957,0,1,nonDRNA
47941.4391,5.277183533,-13.67550475,-0.46450116,86.70533643,0,12,nonDRNA
40900.7221,5.918586731,-6.476716082,-0.128266667,94.48,0,0,nonDRNA
147289.0968,5.178489685,-45.98729924,-0.502218935,76.21301775,0,0,nonDRNA
8800.1866,5.651451111,-1.490778388,0.037037037,68.64197531,0,1,nonDRNA
47405.7405,6.333442688,-3.439932809,-0.096543779,80.48387097,0,0,nonDRNA
55815.2256,5.503623962,-7.110154674,-0.46598778,87.16904277,2,0,nonDRNA
29128.4836,5.893806458,-3.951227432,-0.032818533,91.54440154,0,6,nonDRNA
48150.5001,4.512199402,-27.13390626,0.042058166,96.2639821,0,0,nonDRNA
49019.2645,5.168449402,-11.02883071,0.054625551,92.57709251,1,0,nonDRNA
54874.0224,6.962348938,-0.147321396,-0.196523517,90.61349693,0,7,nonDRNA
20294.4748,7.067771912,0.135341273,-0.216853933,93.14606742,0,0,nonDRNA
38028.0443,6.836418152,-0.518969553,-0.203823529,90.02941176,4,0,nonDRNA
11626.3728,9.332176208,4.655296899,-0.319444444,80.18518519,0,0,nonDRNA
63161.7836,6.104118347,-6.342812161,-0.399644128,78.55871886,3,4,nonDRNA
30155.0008,10.77402496,35.10447191,-0.664620939,80.93862816,11,472,nonDRNA
63294.1318,5.921043396,-9.036411124,-0.046349745,85.00848896,0,0,nonDRNA
57433.8182,6.226203918,-5.199057868,0.021495327,92.39252336,0,0,nonDRNA
22625.5336,4.989753723,-11.76398706,-0.125615764,95.32019704,6,0,nonDRNA
73898.2613,6.041740417,-10.51120074,-0.490497738,70.46757164,1,0,nonDRNA
32553.2202,5.403541565,-9.608955965,-0.018430034,101.6382253,0,0,nonDRNA
32554.337,5.046043396,-11.86704805,-0.287719298,87.33333333,0,0,nonDRNA
30997.1364,6.323722839,-2.656598939,-0.429602888,77.32851986,0,5,nonDRNA
24761.8549,5.914527893,-5.621754099,-0.58287037,69.07407407,0,0,nonDRNA
31480.454,5.469337463,-5.954748291,-0.020689655,88.4137931,0,0,nonDRNA
16227.7152,9.535438538,8.969984039,-0.383448276,67.24137931,0,0,nonDRNA
89213.6864,8.960258484,7.696501213,0.562579014,104.5764855,2,2,nonDRNA
11726.1462,4.525657654,-6.487974769,-0.087155963,84.22018349,0,0,nonDRNA
19736.9422,4.213020325,-24.03830928,-0.284659091,87.10227273,0,0,nonDRNA
35346.5324,4.807746887,-9.39064486,-0.035736677,92.4137931,2,6,nonDRNA
14718.0062,7.770378113,0.688845086,-0.495967742,102.1774194,0,0,nonDRNA
13467.5207,9.695335388,5.513397174,-0.377235772,104.6341463,7,108,nonDRNA
54808.9711,5.400444031,-9.079522565,-0.044532803,95.8250497,0,0,nonDRNA
60675.4591,6.687522888,-1.349992678,-0.272348485,82.85984848,0,0,nonDRNA
60662.417,6.519187927,-2.347303976,-0.266287879,82.85984848,0,0,nonDRNA
44201.8854,8.413917542,2.340695635,-0.203598972,105.5526992,11,0,nonDRNA
